0.302f19+0.272f01+0.269f03+0.265f20+0.254f16...,'0.485f05+0.428f08+0.33 f10-0.308f06-0.275f18...',-0.491f02-0.445f12+0.359f07+0.282f01+0.232f18...,-0.449f13-0.405f20+0.336f15+0.317f17+0.289f07...,'-0.443f16+0.44 f17+0.325f11-0.314f07-0.312f13...',f21
0.789948,1.812578,-0.612975,0.500693,-1.401552,1.0
-0.49223,-0.089363,-0.322713,1.25625,-0.48967,0.0
0.325267,-0.931093,0.889308,3.114779,1.681554,0.0
1.065106,0.474671,0.674731,-1.115174,-0.579859,1.0
-0.344483,0.17106,0.525631,-0.498289,-0.194612,1.0
0.836386,1.430945,-0.254708,-1.009833,1.339931,0.0
-2.442356,-0.133247,0.069997,0.867078,-0.445836,0.0
-1.89547,-0.299692,-0.890991,0.075234,3.307438,0.0
1.460858,0.297296,-0.196447,0.960682,0.431101,1.0
0.269685,0.93101,0.01633,0.785063,-0.045072,1.0
1.381672,0.529153,0.006468,1.066553,1.161263,1.0
-0.801756,1.426305,1.487092,-1.376751,-1.84404,0.0
-1.436693,-0.977368,-0.558882,-0.977462,3.034414,0.0
0.217374,-0.056014,-0.956852,-3.444244,-0.976735,0.0
-0.648589,0.476367,-1.556295,0.290784,-0.278711,0.0
0.361639,0.490676,0.378825,-0.556665,0.738604,0.0
-1.49237,0.424905,-0.194276,0.333749,0.898546,0.0
-2.846288,0.234531,1.688583,0.848728,-0.784395,0.0
2.099374,0.017189,0.218326,0.779923,-0.383081,1.0
0.752962,0.423901,0.809666,-0.769068,-0.463458,1.0
0.458579,-0.168978,-0.403855,-0.20851,0.734176,1.0
0.422741,0.00671,0.537357,-0.479495,0.057267,1.0
-0.058398,0.693453,2.456707,-1.11265,1.648554,0.0
-0.537744,0.781859,-1.286866,-1.050045,-1.572936,0.0
-0.658433,0.223089,-1.361318,2.691342,0.921097,0.0
0.233294,-1.972341,0.781524,-0.123695,-0.428598,0.0
-0.177872,0.25427,-0.867053,-0.138524,-0.624292,1.0
0.761138,-0.456333,1.226044,-0.820804,-0.645711,1.0
-1.281589,-0.877446,-1.114896,0.493636,0.054368,0.0
-2.300175,-1.835815,-1.161553,-0.371073,-0.001176,0.0
0.866926,0.555655,-0.6311,-0.472633,0.080014,1.0
-0.072688,-0.5726,-0.058321,0.211669,-1.273417,1.0
0.868835,0.133915,1.113995,0.914869,0.051974,1.0
0.519894,0.617911,0.930659,-0.738234,0.508261,1.0
0.006091,1.042542,1.290515,-0.305828,1.124997,1.0
0.452492,-0.159913,-0.818315,-0.221529,0.654152,1.0
-3.660606,-4.200703,-0.118561,0.375896,-0.211624,0.0
0.499474,-0.026527,-0.625874,0.28859,1.219001,0.0
-1.014121,-0.15388,-1.201937,0.73828,0.461404,0.0
0.770181,-0.344026,1.933605,2.54941,1.459596,0.0
-0.792382,-1.965608,-0.634442,-2.205562,-1.042367,0.0
-0.650998,-2.166507,-0.960081,-0.648725,0.256576,0.0
0.747595,-0.649752,0.775232,-0.05595,-0.086879,1.0
-0.115915,-0.499287,2.038154,1.320344,2.265192,0.0
1.716149,-1.379959,-0.10046,1.293572,-0.483138,1.0
1.075967,0.896665,-0.063917,-0.059828,-0.470397,1.0
-0.227255,0.445794,0.353418,-1.081662,-0.312356,1.0
0.162725,-1.339859,-0.730528,0.721809,0.248275,1.0
0.066911,0.342105,0.129686,-0.143802,0.021141,1.0
0.467888,-2.064991,0.879027,3.158206,-0.818683,0.0
-0.347504,0.965037,0.058854,2.480565,-0.399591,0.0
0.085304,0.215901,-0.816388,0.008491,0.674334,1.0
2.263363,-0.869103,1.477678,-0.310573,-0.38727,0.0
0.217169,-1.488714,0.466364,1.037886,-0.787611,1.0
0.90631,-0.623867,1.676618,0.652705,0.345717,1.0
-0.617004,1.976693,-0.20807,1.330179,-1.486471,0.0
0.393607,0.583827,0.109927,-0.522393,1.201262,1.0
0.631024,0.002394,-0.598715,-0.623622,-0.188861,1.0
-1.901066,0.893345,0.479678,-0.627016,1.910116,0.0
0.002246,0.477799,-0.99395,-0.355244,0.029106,1.0
-3.073132,0.197197,1.073856,1.746654,1.45795,0.0
-1.428426,0.20672,-0.33551,-1.244527,-1.202506,0.0
-1.575345,-2.323314,0.631722,0.199403,-1.864414,0.0
0.334122,3.452455,-2.643756,1.482741,0.589313,0.0
1.023436,-0.184293,0.867832,-0.812734,0.164777,0.0
-0.698148,-1.525382,1.99624,1.286195,0.781124,0.0
0.584614,0.791242,0.131757,-0.582056,-0.672709,1.0
-0.355408,-0.15429,0.445662,-1.148691,-0.710001,1.0
-1.751548,-1.601572,-0.2899,-1.037906,1.432433,0.0
-1.431615,-0.687973,1.37829,-0.729807,1.767034,0.0
-1.577129,0.566186,-0.355077,-1.266037,0.409576,0.0
0.185102,0.709909,-1.304164,1.902562,3.032239,0.0
-0.888704,-0.966493,0.23527,-0.019053,0.119387,0.0
0.574967,-0.806084,-1.220428,0.00585,0.938578,1.0
-1.954866,1.027264,0.285948,-2.128158,0.824112,0.0
0.754532,-2.201028,1.436496,-0.847878,-1.931214,0.0
-0.262069,-0.146235,-0.162775,0.838058,-0.227448,1.0
-2.791583,0.160416,-2.25776,-1.636192,-2.374081,0.0
-1.020506,-1.180022,-3.211514,-2.294462,-2.508467,0.0
1.137935,0.332047,-0.946842,-0.262897,0.341272,1.0
-0.921359,0.4491,-0.486391,1.659743,0.396663,0.0
0.605286,0.660476,0.060779,0.02722,-0.56212,1.0
1.720982,-0.942109,-0.042988,-0.443656,-0.509843,1.0
-1.384365,0.022983,-0.67309,-1.403881,0.398181,0.0
0.324322,0.728916,-1.08983,-0.758474,0.133638,1.0
0.484713,-1.640821,-0.994012,0.449599,1.568349,0.0
0.222574,0.23764,0.055367,0.412524,-0.855653,1.0
0.935398,-1.046634,-2.601689,2.086741,-0.252993,0.0
-0.277207,-0.002655,0.452648,0.949454,-1.595599,0.0
0.049955,-0.70839,-1.379489,-0.318006,-1.064876,1.0
-1.297555,1.08163,2.738866,0.405622,1.022713,0.0
2.048184,0.449345,-0.230765,1.933026,-0.508801,0.0
-1.282677,2.056224,-1.286722,0.82292,1.421641,0.0
-0.568595,-1.220107,-0.615098,2.119079,-0.387147,0.0
1.718097,-0.48837,-0.287491,-0.182767,-1.023506,1.0
0.618007,-0.430723,0.411999,1.960688,-1.193095,0.0
0.245117,0.554035,0.582479,1.117661,-0.664669,1.0
1.33955,0.383761,0.067729,0.403841,-0.401704,1.0
-0.205928,2.414146,-1.784127,1.031489,0.579504,0.0
0.654806,2.048999,-0.853479,1.695817,0.287557,0.0
-0.447527,0.785425,0.8046,-0.416825,-0.023315,1.0
1.47923,0.521917,-0.080171,-0.444947,0.346814,0.0
-1.092619,-1.027811,0.614744,-0.562919,0.941544,0.0
1.431075,0.278688,0.930063,-0.07058,0.99978,1.0
1.263753,0.407034,-0.061427,0.38233,0.240867,1.0
2.446731,-1.594175,0.827581,0.0735,0.183857,0.0
-0.321614,-0.118275,-1.284795,0.594498,-0.507687,0.0
0.486733,-0.403057,0.414905,0.583083,0.9236,1.0
0.603724,-0.929518,0.851333,-0.649219,-0.442813,1.0
-0.302166,-0.308995,-0.239104,-0.987647,0.521123,1.0
-0.297264,-1.814229,-0.807213,0.122579,-0.332972,0.0
0.230323,-0.281047,0.436973,0.101519,-1.056152,0.0
-0.504549,-1.21595,-0.060682,-0.24836,-1.190208,0.0
0.040746,-2.017453,1.262325,0.302509,-0.35537,0.0
1.154898,-0.02472,0.465161,-0.364037,1.006266,0.0
-0.454571,-0.580475,-1.295651,-0.07794,-1.117918,0.0
1.129218,-0.123637,0.468802,-0.490734,-1.044556,1.0
-0.526789,-1.275314,-0.723281,-0.832575,-0.142649,0.0
0.620584,0.737527,-1.082974,-1.241518,0.387852,0.0
-0.710527,-1.219021,-0.215466,0.426994,2.299707,0.0
1.452169,-0.464769,0.723138,1.608826,0.940502,1.0
0.777211,-0.230354,-0.885506,1.148229,0.785153,1.0
0.715769,0.162438,0.091829,-0.743974,0.02222,1.0
0.084728,-1.375788,-0.004656,0.357308,1.029783,1.0
-0.422627,-0.759704,-0.609501,-0.772621,0.055361,1.0
1.681522,0.576175,0.550347,0.231118,-0.937089,1.0
0.59381,0.70926,-0.182108,-0.311644,0.330557,1.0
0.52517,0.580432,-0.274775,-0.706371,0.439534,1.0
0.275377,0.336265,0.564568,0.939717,1.051345,1.0
0.716336,0.675177,-0.043269,1.261544,-0.194051,1.0
0.719319,0.300659,0.609962,-0.54444,0.923382,1.0
0.565324,0.52486,-0.550125,-0.720118,-0.429717,1.0
-1.440755,1.5265,-0.146364,-0.630397,0.940772,0.0
1.41898,0.568423,-1.229116,0.358019,0.002806,1.0
-0.145471,0.56699,0.932079,-0.618928,-0.003078,1.0
0.614022,-0.285609,-2.19775,0.673045,0.844272,1.0
0.444129,-0.318179,0.945943,0.080385,-0.274729,1.0
0.09754,0.046976,-0.737842,0.949119,-0.357821,0.0
1.172137,0.777047,0.265977,0.126503,-0.150825,0.0
1.444242,0.678594,0.34208,0.708881,1.685068,1.0
1.791435,0.587224,0.113259,-0.204865,0.583592,1.0
-0.362765,0.412866,2.062418,0.425044,0.077191,0.0
-1.921638,-3.226571,0.042312,-1.17453,-2.145374,0.0
1.499833,-0.75397,0.003673,-0.41335,0.161277,1.0
-0.3524,-2.248574,1.805493,-1.596792,1.344843,0.0
-0.961431,0.608087,1.300002,3.0533,1.715022,0.0
-0.741613,-1.426184,-2.248485,1.457732,0.847444,0.0
0.626532,-0.382842,0.066563,0.025667,0.118373,1.0
-1.722598,-1.044584,-0.063514,-3.41012,-0.836521,0.0
1.275234,-0.509804,0.741962,0.262955,0.950176,1.0
1.18998,-1.706079,1.962535,-0.092362,-2.379275,0.0
0.296511,-0.787215,-0.260517,0.533616,-1.578306,1.0
-1.221021,-0.504561,0.50009,-0.938877,-3.652136,0.0
-0.094633,0.623771,-0.492813,-0.600757,0.0119,1.0
1.128984,0.401728,0.699086,1.605363,0.813478,0.0
-1.852991,-1.181302,1.491941,-1.48162,-0.621258,0.0
-0.297689,-0.911379,-0.14293,1.982447,0.623345,0.0
-0.20095,-0.332382,0.737071,-0.408351,0.083199,1.0
0.580101,-0.012802,-0.347488,0.08596,0.556157,1.0
0.687882,-1.291848,0.236958,-1.173155,0.57045,1.0
-0.452513,1.742043,-0.16925,2.774155,-2.008803,0.0
-0.095617,-2.928463,0.209801,-1.401268,1.175033,0.0
-2.389583,1.030043,-0.798564,1.01884,0.233668,0.0
-1.378759,-0.446485,-0.422779,-2.45791,-0.163249,0.0
-2.199762,-1.978833,1.60418,0.493789,2.597025,0.0
1.244148,0.725051,0.497159,0.572407,0.255326,1.0
-3.070728,1.278448,-0.484262,1.722877,-0.237737,0.0
-1.120741,-0.59934,-2.405051,-0.26725,-0.298689,0.0
-0.41337,-1.268436,1.635455,1.279053,-1.446194,0.0
1.386012,0.253917,-0.04436,-0.71496,-0.260463,1.0
1.051983,-0.006027,-1.234573,0.484929,-0.509113,1.0
0.936698,0.382069,-0.129174,0.300524,0.005602,1.0
-0.138886,-0.954133,0.324087,-0.306566,-0.058256,1.0
-0.123458,-0.009813,0.492959,0.161051,0.146586,1.0
-0.023632,0.241392,0.665454,-0.069978,0.727918,1.0
-0.229054,1.81194,-2.424266,-1.728218,-0.582839,0.0
-0.176652,2.380387,1.066126,-0.287011,1.229642,0.0
0.621017,-0.376788,0.475561,0.158368,-1.364553,0.0
0.514353,-0.289657,0.092298,-0.239564,-0.328997,1.0
-0.557805,-1.387431,-0.188861,-1.619701,0.461754,0.0
0.437674,0.686654,-0.075558,-0.368693,-1.661594,0.0
0.180348,-0.213402,0.912273,-0.738647,-0.645915,1.0
-1.323722,0.140115,2.369803,-1.781156,-0.942148,0.0
-0.191394,-0.678212,-0.879079,2.436793,1.477327,0.0
1.557135,0.049733,-0.061798,-0.122371,0.998613,0.0
0.907722,0.628713,0.936429,-0.321349,-0.87912,1.0
-0.317659,-1.071625,0.501088,0.339658,0.560763,0.0
-3.201083,0.326045,0.948578,0.080185,-0.793204,0.0
0.174849,1.364,-1.244237,0.664849,1.408237,0.0
0.857647,-0.103622,0.111754,-0.687413,0.718347,1.0
-0.893094,0.85732,0.61653,-1.402487,-1.321568,0.0
-0.968256,-0.12638,-0.116251,0.545733,-0.270198,0.0
1.114875,0.232517,0.204564,0.507816,-0.08679,1.0
1.514269,-0.963518,1.343931,-0.441617,-0.555197,1.0
-0.057248,0.793281,1.419948,0.329291,1.756348,0.0
-2.652304,1.472247,-0.886518,-0.909717,1.513916,0.0
1.026336,0.255599,1.387493,0.048799,-0.249407,1.0
1.410889,0.067844,0.465206,-0.69803,-1.035601,1.0
-0.138837,0.519131,0.177755,0.051686,-0.337346,0.0
-0.254264,0.60926,0.628168,-0.165013,0.682181,0.0
0.72231,-0.06687,-0.967384,1.336068,0.530923,1.0
1.824834,-0.282921,2.339195,0.847016,0.358545,0.0
-2.630349,-1.796685,-0.038047,0.647337,-2.951823,0.0
0.725468,-0.351455,1.90874,1.061211,-0.135032,1.0
1.098135,-0.755044,-1.025294,-0.196881,-1.256632,1.0
-2.941969,1.553657,2.421783,1.112852,1.289912,0.0
0.769854,-0.825492,1.145476,0.12613,-1.953082,0.0
0.288181,0.300028,-0.967143,-0.279497,0.579022,1.0
-0.130222,-0.418836,-0.47339,1.002346,0.337503,1.0
-0.213969,-0.019116,-0.07837,-0.172773,0.015719,1.0
0.246796,0.173058,0.164372,0.814813,0.694188,1.0
-1.719108,-0.138818,2.048539,-0.038743,-0.158582,0.0
1.069429,-1.362781,-0.912579,0.066472,-0.998809,1.0
0.351703,0.872085,0.091025,-0.5277,0.344957,1.0
0.297605,-0.461684,-1.177701,0.234472,0.789453,1.0
0.702555,0.456629,0.000511,-0.136826,-1.256611,1.0
-1.036993,-0.832038,-0.301128,2.490974,-0.258939,0.0
0.731053,-0.002078,-1.332492,0.483584,0.081179,1.0
-0.166575,-0.178463,0.573014,-0.509574,-0.014726,1.0
-1.379498,0.779958,-2.765629,-0.38957,-1.58087,0.0
1.475307,-0.32971,0.226433,-0.105613,-1.411119,0.0
1.004353,-1.393944,0.241404,-1.04421,0.942126,1.0
1.921001,1.254891,0.370678,-0.46168,-2.353837,0.0
-0.592019,0.121545,1.417119,0.169529,-0.916656,0.0
-0.860827,0.711622,-2.002026,-0.667051,1.117528,0.0
-2.395056,-1.524925,-1.181483,0.9514,-0.254371,0.0
1.067634,-1.778181,-1.177544,2.16914,0.723475,0.0
-0.183131,-1.751949,-2.462449,-0.839473,-0.047337,0.0
0.022951,1.351654,0.165554,0.188597,0.380464,1.0
-0.695278,0.893664,2.386118,-2.336965,-0.5794,0.0
0.44572,1.749193,-0.502655,-1.149146,0.376132,0.0
1.20053,0.225091,-0.4637,0.911962,-0.470517,1.0
-0.433165,1.343575,0.994012,0.429628,-0.124243,0.0
1.100619,-0.049082,-0.685957,1.149236,2.044152,0.0
-2.67257,-0.947948,1.497688,2.211788,2.028318,0.0
0.806388,-0.740359,2.425845,0.076079,2.003974,0.0
0.582149,0.382132,-0.395338,0.63341,-0.259524,1.0
0.239085,0.868915,-0.227429,0.544929,-1.514348,1.0
-1.049031,2.280753,-0.240741,2.67217,-0.984195,0.0
1.833213,0.390881,0.929238,-2.511105,1.764221,0.0
0.507486,1.321679,-1.706264,-0.657016,-3.010962,0.0
-0.083943,-0.214748,-0.230124,-0.800314,0.122765,1.0
1.009728,3.130039,-1.406346,-1.656973,1.2723,0.0
0.157002,0.329325,0.263067,0.833885,-0.943396,1.0
0.683509,-0.263031,0.156499,-0.321196,-0.326489,1.0
0.09715,-0.0755,0.180856,-1.276712,-0.672694,1.0
-0.926809,-0.69567,0.882267,0.418757,-0.18431,0.0
0.428262,0.194452,0.861127,-0.700465,-0.704573,0.0
-1.993091,-3.398005,-0.247566,-0.1724,-0.715353,0.0
0.061112,-0.852384,0.204681,0.290717,-0.44646,0.0
-0.186136,-0.986445,0.01274,-0.095641,1.087878,0.0
-1.944193,1.576682,-1.075219,1.755594,-0.52105,0.0
0.998535,2.01193,-2.937185,-0.363781,-0.73457,0.0
-0.762592,-1.746475,-0.444794,-1.279527,-0.977886,0.0
0.051291,-0.453354,1.255743,-0.155252,1.368728,1.0
2.079425,0.260245,-0.00895,0.880787,-0.029007,1.0
0.671235,0.679265,-2.401929,0.672057,2.175495,0.0
0.428319,0.422172,0.453874,0.011941,-0.140574,1.0
-3.242919,0.452468,1.218904,0.962724,-0.129439,0.0
-0.013637,0.281993,0.721935,0.957404,0.373826,1.0
-0.381901,1.692638,-0.471504,-1.032433,-0.543404,0.0
-0.356941,1.769709,1.673836,-1.090315,-0.746371,0.0
1.446408,-0.263404,0.207727,0.198284,1.087022,1.0
0.499316,-0.37622,-0.863663,0.021221,-2.03732,1.0
0.698457,0.36171,0.577358,-0.345212,-0.976385,1.0
-2.352127,-1.612977,1.257058,-1.150001,0.684984,0.0
-0.052124,0.746851,-0.28067,0.789005,-1.750348,1.0
-0.019979,0.2446,1.338446,-0.027655,-0.336696,0.0
-1.38641,-2.960505,1.858543,-1.573663,1.105741,0.0
0.293269,0.258198,1.207275,0.389483,0.660889,1.0
0.931864,-0.090415,0.403702,1.515699,-0.714665,1.0
-0.487092,-1.425202,1.280163,-0.345427,1.912755,0.0
-0.451726,0.100647,-0.483197,0.371443,-0.081233,1.0
0.749619,0.616306,-0.204541,-0.279735,0.840148,1.0
-0.005203,-0.300068,0.11231,-0.129448,-0.399128,0.0
0.580263,-1.495398,0.033159,-0.016606,0.087352,1.0
1.019727,-0.114127,-0.087305,-0.181411,-0.184764,1.0
-1.100971,1.236538,1.932098,-2.250277,0.592155,0.0
2.444592,-0.263715,-0.265919,0.220779,1.198633,1.0
-0.996092,-2.502133,0.234153,-0.61915,0.459599,0.0
0.673548,-0.108498,-0.017405,0.351496,0.495685,1.0
0.956538,0.059879,0.087008,-0.603275,0.447321,1.0
0.823246,-0.461601,-0.486468,0.472329,-0.313654,1.0
-0.539281,1.185936,-0.863079,0.265743,-0.194846,0.0
0.744745,0.030932,-0.082072,0.441614,1.194653,1.0
-2.39805,1.304282,-2.625716,-1.167381,-0.38775,0.0
-0.350955,-0.209195,-1.079436,0.754704,-0.759954,1.0
0.387868,0.58764,-0.62758,-0.344924,0.33222,1.0
-0.10554,0.484688,-0.079807,-1.566098,-0.13311,1.0
1.643855,-0.626466,-0.200415,-1.096032,0.565642,1.0
0.816402,0.150611,-0.023995,-0.692417,-0.366224,1.0
0.111681,-0.397668,-0.266904,-0.602536,0.036628,1.0
-0.985758,0.156969,-0.65736,0.537785,0.872566,0.0
-2.376637,0.258139,1.275283,-0.306097,-1.233481,0.0
0.94617,-0.105572,0.262463,1.484283,-0.160291,1.0
0.474025,0.039501,-0.423211,-0.221204,-0.137934,1.0
0.141493,0.113337,-0.100917,-0.298084,0.178365,1.0
0.900653,0.117646,0.317609,0.300236,-0.920669,1.0
1.234667,-0.050598,0.194687,-1.825251,0.223859,0.0
0.935773,0.909785,-0.01418,0.689966,-1.09098,1.0
0.965975,-0.025008,-0.67783,-0.183542,-0.271107,1.0
-0.341401,2.058916,0.337333,-0.440928,-0.000929,0.0
0.801657,0.709458,0.125171,0.225773,0.277455,1.0
1.550882,-0.949265,-0.073668,0.354394,1.013285,1.0
-0.308936,1.616304,-2.363323,-1.927764,0.147341,0.0
-0.758598,0.433474,1.152905,0.090756,0.707509,0.0
0.553889,-0.529661,0.629032,-0.443095,-1.005827,0.0
-1.767715,-0.780777,-0.346191,0.056075,0.933622,0.0
1.114301,-0.073342,-0.226593,0.560068,0.34971,1.0
0.309966,-1.759755,0.958953,0.531184,0.660617,0.0
1.062349,-0.230004,-0.400436,0.584282,-1.110319,1.0
-0.414266,0.353729,-0.528669,-0.524939,0.072508,1.0
0.78739,-0.291839,-0.668672,0.369686,0.509186,1.0
0.105112,0.77555,-0.392346,0.358849,0.593611,1.0
1.624613,0.181182,-0.192395,-0.095473,-0.57948,1.0
0.779429,-1.461326,0.51591,-1.833731,-2.154326,0.0
0.209859,-0.371141,0.200254,-0.194521,0.375989,1.0
-0.321007,0.853516,-2.028609,-1.444017,2.191821,0.0
0.019461,-0.602355,-0.453762,-0.29457,-0.007915,1.0
-0.266775,-1.933333,0.288599,0.011858,-0.059017,1.0
-1.377616,-0.325722,0.195017,0.46849,-0.677974,0.0
1.981422,3.260731,0.137584,-1.48315,-2.425056,0.0
-0.366423,-0.666224,-0.288365,0.350508,-0.183394,1.0
0.146422,0.488951,0.170788,-0.874617,-0.570083,1.0
0.308685,1.116087,-0.698465,-0.801793,0.203051,1.0
2.674423,1.994041,1.809105,-0.932557,2.711298,0.0
-0.072628,0.171457,-1.203016,0.397812,-0.993646,1.0
0.837052,0.742815,1.965477,-0.544471,1.379075,0.0
-0.012029,-0.242221,0.052236,0.324496,-0.307241,1.0
-0.150575,0.03792,0.144483,-0.312247,-0.596793,1.0
0.099775,-3.868133,0.861228,2.246995,1.385877,0.0
0.529912,-0.293666,1.107115,-0.34878,0.031122,1.0
0.506049,0.174965,0.674975,-0.278815,-0.577233,0.0
0.754894,1.231913,0.067698,0.336675,-0.945285,1.0
-2.36671,2.513933,1.157503,-0.475373,-0.232131,0.0
-1.523327,0.404007,-0.86178,0.547624,-0.220257,0.0
0.645591,-0.297241,-0.139938,0.260197,0.596948,1.0
0.814435,0.61432,0.429476,-0.066002,0.25884,1.0
0.334345,-0.605827,0.032904,-0.251154,0.990237,1.0
-2.18957,-1.851643,0.048185,1.791354,1.021514,0.0
-0.546774,-2.809065,1.915164,-0.485513,-0.757958,0.0
-0.497807,-0.389815,0.209648,0.346984,-0.116408,1.0
-1.611316,0.59896,-0.646858,-1.252422,-1.712655,0.0
0.974041,1.306766,-0.539408,-0.534352,0.997782,1.0
0.087584,1.00237,1.805653,-0.718694,-0.741818,0.0
-0.67365,0.0177,-0.270971,0.900394,-0.234229,1.0
-0.672853,-1.058905,-1.731832,0.815047,-0.314228,0.0
0.227453,-0.795949,-0.325388,-0.300207,0.116984,1.0
1.650232,0.234635,0.895423,0.510097,0.444186,1.0
0.720994,-0.637536,-0.597993,-0.208313,1.339334,1.0
-0.394502,-1.41199,-0.564932,-2.639042,-3.344779,0.0
1.34232,-0.039162,-0.223786,0.500238,0.304644,1.0
-1.08869,1.491427,-1.714392,1.468026,1.221078,0.0
1.17433,-0.413816,0.92696,0.141441,-1.274835,1.0
-0.142971,0.755623,-0.464779,-0.297885,0.813921,1.0
0.621079,0.011047,0.293083,1.581106,-1.134744,1.0
-0.366988,-0.966634,2.769511,-0.418873,1.762277,0.0
-0.344663,1.031665,-1.364257,-1.398071,0.10393,0.0
-0.256737,1.471228,-2.177572,0.607619,0.760758,0.0
1.39165,-0.736468,0.004907,-1.065983,0.761005,1.0
0.466458,-0.242599,-0.283458,0.581873,-0.000881,1.0
1.480387,-0.133225,1.043911,0.135367,-0.664777,1.0
0.895888,-0.765297,-3.00387,-2.610438,0.783972,0.0
-0.424723,1.340204,0.508325,1.044454,0.120047,0.0
0.982876,-0.808906,0.231497,0.294355,-0.593057,0.0
0.266193,-0.100147,1.529806,1.007,0.05501,1.0
-0.807575,-1.339511,-1.395655,0.703229,0.864584,0.0
-0.582714,-0.443345,0.181884,0.75748,-0.580553,1.0
0.073149,-2.657034,2.485395,0.142831,-0.634933,0.0
-2.078295,-0.26269,0.481668,0.182833,-1.020334,0.0
1.389589,0.939518,-0.212319,0.448177,-0.34215,1.0
-0.040064,1.475591,0.450376,-0.524304,0.414009,1.0
2.21055,0.28427,-0.923413,0.414701,-0.402089,0.0
1.177212,0.910688,-0.564028,-0.546842,0.359758,1.0
-0.191308,0.630588,0.259105,0.363169,-0.892435,1.0
1.818591,1.27299,-0.26604,0.427047,0.053774,1.0
0.598485,-0.206611,-0.064237,-0.235017,-0.071073,1.0
0.585086,0.226825,-0.078809,0.601166,0.981706,1.0
1.425216,0.958576,1.376242,0.159237,0.446155,0.0
-1.28079,-0.729929,0.534885,-0.876295,0.648234,0.0
0.352081,1.397547,0.314844,1.187321,1.489329,0.0
0.189724,0.217587,-0.306432,0.266943,0.4324,1.0
-0.569775,-0.807502,2.538723,0.155627,1.202413,0.0
-0.084535,-0.060159,-0.087946,-0.347721,-0.450279,1.0
-0.728103,0.389494,-0.575199,-0.856062,-0.541802,1.0
1.364093,0.535972,-0.73923,0.131407,0.57736,1.0
1.213144,-0.557212,-0.087804,0.283582,0.220565,1.0
-0.988073,-0.471587,-1.049912,0.283362,2.363134,0.0
0.522411,-0.342166,-0.22946,0.709169,-0.890904,1.0
-0.060873,0.277869,-1.670572,0.507752,-2.100204,0.0
-1.483578,-0.381821,1.211766,-0.821231,-0.831772,0.0
-0.092419,-0.454118,0.23645,-0.605101,-2.740927,0.0
-0.685832,2.861625,-2.065858,-1.355845,-1.324774,0.0
0.673988,-0.741298,-0.086819,0.000797,-0.916344,1.0
1.328594,-0.895817,0.126106,-0.632156,-0.24123,1.0
0.122961,1.145384,-1.215077,-1.215376,1.323817,1.0
0.328942,0.923024,-1.618521,-1.556557,1.299786,0.0
0.113658,-1.412693,-0.472864,-0.423385,0.0376,1.0
0.008821,-0.861449,-0.002231,0.353109,-0.559723,1.0
-0.644448,0.36351,-1.452968,-0.89361,0.37238,0.0
-1.229219,1.348615,-1.306576,2.197711,0.09199,0.0
0.032299,0.016126,0.521847,-0.7184,0.336642,1.0
-0.680253,0.246437,-1.805024,0.524289,-1.534857,0.0
-0.642887,2.255033,1.29839,-1.576749,-1.896564,0.0
0.451391,-0.689875,0.194995,0.102284,-0.983745,1.0
-1.11261,-1.840088,-0.169447,-0.103363,-0.395359,0.0
-0.377091,-0.782682,0.409454,-0.707141,-0.424754,1.0
-0.869731,-1.530153,0.414739,-0.836224,0.013426,0.0
-1.27697,0.415046,0.183196,0.524569,3.75346,0.0
-2.32022,-1.317983,-1.306318,-3.049844,0.394652,0.0
0.276359,-0.713352,0.952619,0.16252,0.76222,1.0
0.223123,1.006486,1.333594,-0.383857,0.479986,1.0
1.141362,-0.224323,0.866411,-0.244683,0.762568,1.0
1.291029,-0.855031,-1.397144,-0.048074,0.874985,1.0
1.809863,1.475608,0.461494,0.740598,-0.415692,0.0
1.406065,-1.092309,1.203965,-0.617299,-0.398424,1.0
-1.523302,-2.295988,-2.668309,0.162691,0.79167,0.0
-0.35048,0.273854,-1.627024,1.049853,0.442408,0.0
0.515962,-0.708627,-0.567118,1.022179,0.707502,1.0
-0.156606,0.154504,-0.594513,-0.326455,0.860697,1.0
-0.097087,0.463414,1.04844,0.398007,-0.40315,0.0
0.295082,0.118478,0.41701,0.908914,-1.159778,1.0
0.450187,1.182183,1.67813,-1.274233,-0.385538,0.0
-1.22461,-1.7067,-0.851954,-0.66759,-0.063091,0.0
-1.806992,2.018317,-0.945336,0.857496,2.597775,0.0
1.705315,0.913212,1.219504,0.004198,0.393018,1.0
0.669506,0.009332,-0.133455,0.572892,0.409846,0.0
-0.064832,-0.416308,0.943683,0.200798,0.053265,1.0
-3.420981,0.778492,0.124877,0.031308,-1.021349,0.0
-0.456666,1.377085,1.879137,-0.948807,1.442796,0.0
2.22668,-0.143161,2.257089,1.755457,1.640599,0.0
-0.130798,0.980817,1.424905,-0.628842,0.179328,1.0
-2.715666,2.940139,-1.242761,-0.657413,-1.356575,0.0
0.330912,-0.243877,-0.942625,0.268769,-0.545456,1.0
2.11466,0.153885,-0.686829,-0.633751,1.471637,1.0
0.902697,1.337438,0.180119,-0.225599,-0.269067,1.0
0.7752,0.172421,-0.010161,0.017779,0.392476,1.0
0.907859,0.546955,0.72987,0.121706,0.123721,1.0
0.584584,0.202504,0.132161,0.620094,0.600508,1.0
-2.541386,-1.122641,0.099021,0.192046,-0.814854,0.0
