'0.232f04+0.231f11+0.23 f01+0.229f17+0.228f13...','0.43 f02-0.392f10+0.352f19-0.349f20-0.334f17...',0.507f15-0.408f01+0.345f07-0.296f19+0.268f04...,-0.478f07+0.323f20+0.315f12+0.303f16-0.295f18...,0.499f09-0.482f06+0.435f08-0.331f01+0.165f02...,class
-0.752267,-0.59217,0.322366,-1.2622,-1.024216,1
-1.374396,0.378199,0.669215,-0.697784,-0.115864,1
-1.945173,-1.192245,0.052048,0.398648,0.410313,1
2.4765,-1.940958,-0.185968,0.896341,-2.369698,0
2.92221,-0.165769,0.363442,-1.272731,-0.601858,0
-0.489621,0.27759,0.024653,-1.149826,-1.120258,0
0.945328,-0.130774,0.257261,-0.024667,2.473855,0
-1.658316,0.858051,1.402094,0.048492,0.675248,1
3.258481,0.639475,-1.068442,0.64128,1.09042,0
1.905541,-0.089931,-0.506181,-0.700544,-1.471738,0
2.139535,-0.059243,-0.578144,-2.150401,0.756194,0
-3.007749,-1.110037,-0.055432,-0.081894,0.873921,1
-1.061944,-1.875734,1.544569,0.572201,-0.177151,1
-1.645268,-0.252425,-0.756126,-0.527467,-1.360236,1
2.961822,-0.44247,0.680849,-1.40001,-0.492572,0
3.38469,-1.632178,0.472566,1.924266,-0.132219,0
2.697379,1.564804,-0.355891,-0.551545,0.21723,0
-1.378502,-0.837207,0.783201,1.093929,2.18251,1
-3.401979,-0.060407,-0.629082,0.057184,0.325684,1
-2.517257,0.17497,0.596648,1.144735,2.293536,1
2.182082,-0.549531,-0.114982,0.023095,-0.694454,0
-2.397602,-0.022667,-0.261218,-0.494873,-0.083433,1
-0.66126,0.013599,-1.203327,0.459533,0.179382,1
-2.349639,1.881071,0.335136,-0.268399,-2.063218,1
2.345499,0.590083,1.887126,-0.232935,-0.463956,0
-2.145425,-1.028452,0.812455,-0.796444,0.394112,1
-0.912178,-1.820012,-0.039398,-0.174955,1.346607,1
4.766884,0.340398,0.831815,-0.367493,1.684788,0
1.546729,0.861051,-0.30286,1.264957,-1.505905,0
0.670099,0.538233,-1.737501,-1.001837,1.368934,0
0.257476,0.377492,-0.338827,0.021808,-1.184352,1
0.868193,-0.692235,-0.323888,0.454728,-0.104737,0
-1.654488,0.919072,-0.729446,0.267025,0.149644,1
-1.865191,1.321166,1.675409,-0.750584,-2.116807,1
-3.319136,-0.016277,0.436178,-0.332722,-0.430085,1
-1.200883,-0.324517,0.864158,-0.214559,0.167611,1
-2.233958,-0.219191,0.593819,-0.762048,0.35214,1
1.185803,0.776316,-0.954194,-0.683273,1.215641,0
1.751331,0.203933,1.467129,0.536589,0.255177,0
2.112719,0.392195,-0.563323,0.333426,-1.328181,0
-2.88796,0.529296,-1.025459,-0.135355,0.461896,1
-2.361875,1.152956,1.468983,-0.999147,1.151948,1
-3.487516,0.563977,-1.618772,-1.139912,-0.456278,1
-1.350995,-0.072626,0.932203,1.372033,0.790657,1
0.672259,0.170766,1.20574,-0.920915,1.177789,0
-1.02548,-0.039123,-0.59979,-0.440281,-1.941144,1
-1.463393,0.057672,2.348202,1.032827,-0.266759,0
2.020503,-1.192539,-0.06945,1.264471,-0.884559,0
2.460462,-0.604564,-0.663959,-0.517202,-1.308839,0
0.470377,-0.655991,0.091601,0.091609,1.041848,0
2.457515,1.504188,0.065245,-1.33291,-0.637141,0
3.657635,1.421297,0.290711,0.086823,0.124727,0
1.962019,0.261799,0.952108,1.404589,-0.445862,0
0.993684,1.737171,-0.607003,0.025944,-1.046139,0
0.183559,2.628162,-0.132565,0.217081,-1.160947,0
-2.559291,-0.947787,0.457846,-1.998007,0.985137,1
3.293306,0.07393,0.634584,0.551813,0.907852,0
2.053388,-1.022822,1.424963,-1.025037,-0.94748,0
2.075722,0.204759,-1.329736,-0.935776,-0.196803,0
-0.749353,0.464235,0.351303,0.280039,0.36744,1
1.747628,1.16081,1.593944,0.317843,-0.435917,0
2.648168,0.108692,1.414034,1.863713,0.245286,0
0.896876,-0.10354,0.536901,-1.949309,-1.584812,0
-2.956189,-0.530425,-1.096726,2.130045,-1.968653,1
-2.171847,0.948522,0.650706,-0.118741,0.402758,1
-3.23677,0.420558,-0.084554,1.866969,1.734283,1
-2.887869,0.025544,-0.967165,0.28938,0.159824,1
2.881368,0.575236,-0.892952,1.453911,0.273931,0
-1.329963,2.075842,-0.353607,0.270319,0.58094,1
1.369346,0.957431,0.320469,-0.478779,0.332813,0
0.865909,0.25717,0.501761,0.181272,0.569561,0
2.108169,-0.172495,1.029265,0.495228,-0.926342,0
0.436428,-0.86337,0.140377,-0.004866,0.151009,0
-2.618684,0.857311,1.733503,0.113135,0.85603,1
1.656276,0.197763,-0.186318,0.169915,-0.191597,0
1.573794,0.340536,-0.062787,0.358842,0.881458,0
-1.547528,0.70221,-0.047295,-0.883959,-0.22514,1
-1.102334,-0.817842,0.200838,-2.448965,-0.398595,1
-1.52646,-2.105809,-0.938879,1.10522,-1.032712,1
2.900299,-1.669623,0.014199,-0.111296,-0.731763,0
-3.045741,-1.138627,-1.232701,1.785169,1.163182,1
-1.668634,-0.306324,0.586842,0.354255,2.596568,1
0.742217,0.364596,-1.316958,1.314739,-1.609399,0
-3.694192,-0.073664,0.686506,0.871161,-0.609625,1
-2.774153,1.141602,-0.188376,0.592308,-0.080868,1
-1.700133,-0.605366,1.459286,0.082734,-0.322703,1
-1.688885,-2.294074,0.102495,-0.161522,0.186214,1
1.341125,-1.110572,-1.339544,0.792843,1.035976,0
2.133163,-0.20841,0.090438,0.699193,0.751196,0
2.997231,1.091457,0.194157,-1.665558,1.513712,0
-2.715525,1.312027,-0.558436,-2.132633,-0.29836,1
-1.614621,2.60732,0.106876,0.877234,-0.713295,1
2.9601,0.39119,0.602584,1.92361,0.255143,0
-2.042009,-0.307957,-0.067945,1.058844,1.008827,1
2.341887,-0.1774,1.513168,-0.069598,0.089183,0
-2.142859,-0.357534,-0.663354,-0.081383,-0.308536,1
-1.5684,-0.821229,-1.127006,0.08294,0.262004,1
-1.621312,0.0727,0.542157,-0.396086,0.198399,1
0.610016,0.7759,-0.729283,-0.93021,-0.773174,0
1.948552,0.758454,1.168552,-1.300097,0.010074,0
2.12238,-0.524152,-1.057322,0.624063,0.538046,0
0.371335,-1.226253,0.088737,0.165973,1.893888,0
-0.97573,0.399186,1.019117,0.257544,-0.812562,1
2.283955,0.221883,-1.814558,-1.350377,0.622404,0
1.815718,0.752434,-0.517748,0.338919,-1.149701,0
2.600228,-0.844067,-0.123544,0.927778,-1.173325,0
-3.443153,0.30051,-1.1289,-0.750955,-0.898338,1
3.962261,0.297506,-2.387799,-0.224601,1.881937,0
2.052053,0.997589,-0.392643,-0.148971,0.314671,0
-0.142766,-0.786453,0.290247,1.492323,0.948845,1
-2.636393,0.004528,0.054723,-1.227407,0.594687,1
-1.159905,-0.480697,0.030197,-0.739274,-0.70981,1
1.728353,0.579238,-0.875972,-0.343365,-0.22598,0
-2.151716,-1.638592,2.456731,-0.702589,-0.030804,1
-1.19691,1.196142,-0.546174,-0.256524,0.97314,1
-1.781592,0.197858,-0.155369,-1.237649,0.139858,1
0.901527,-1.067221,0.742227,0.37509,0.499119,0
1.75466,-0.511297,-0.314695,0.711603,-0.182843,0
2.354508,0.981831,0.332751,1.619529,-0.617596,0
-1.293025,-0.943585,1.031533,1.192122,0.490522,1
2.736533,-0.404375,0.677911,-0.696807,-0.68123,0
1.21519,-0.136786,-0.038182,-1.136829,-0.111576,0
1.196213,-1.567744,0.750967,-1.26564,-0.082927,0
1.083877,0.054397,-0.19784,-0.696695,1.263013,0
-3.610061,0.611724,3.041639,1.222465,-0.035579,1
2.873676,1.256221,0.294067,-1.121728,-0.265921,0
-0.780387,-0.727126,0.695636,1.010359,0.390079,1
-2.461696,-0.827245,0.014718,-0.719706,-1.681024,1
1.933051,0.15248,-0.721427,2.136034,0.064473,0
2.105188,-1.159057,-0.265081,0.321002,0.464368,0
0.138527,-0.112488,1.964045,-0.168857,-0.398394,1
-1.847336,1.828198,1.175768,-0.487324,-0.669433,1
-0.67933,1.488537,-0.443849,1.192653,-0.058414,1
0.548537,1.256344,-1.551936,0.854678,1.993839,0
2.922631,0.857563,0.349924,-0.149344,-0.336794,0
2.920869,0.490207,-1.007582,-1.180869,-0.120453,0
-1.889034,0.202702,-0.135322,-0.2051,-0.278825,1
2.067416,-0.419294,0.069612,-0.087654,-0.158151,0
-1.429732,0.507205,0.472426,-0.446442,0.346029,1
-2.419034,0.217361,1.562413,-0.979021,0.136531,1
2.540561,-2.13429,-0.067419,-0.509829,-0.850112,0
-1.450283,1.688844,-0.471683,-2.204384,-1.000036,1
0.057368,0.311336,-0.915159,-0.656178,0.197174,0
1.927834,0.641035,-0.540626,0.759481,1.011686,0
1.150216,-0.005071,-0.604782,-0.06527,0.164965,0
-1.035065,-0.82899,0.164132,-1.174935,0.604612,1
-1.628954,2.369146,-0.476537,0.012421,-0.569425,1
1.250066,-1.898128,-1.066684,-0.825768,-0.816177,0
2.290909,-0.459807,0.220259,-1.307267,-0.123696,0
-2.410808,-1.905712,-1.185029,-0.381217,0.100657,1
-2.563187,-0.438582,-0.416875,0.55908,-0.486466,1
1.688451,2.264366,0.633689,0.318917,0.109585,0
-1.423906,-0.432115,1.070463,-0.363796,0.821513,1
1.940758,-0.060098,-1.913729,-0.533189,1.64074,0
0.519136,0.183335,-0.897764,-0.798231,0.505698,0
-0.991393,1.59568,0.39061,-0.311676,-2.259848,1
-1.945736,0.940506,0.479708,0.826905,-0.759622,1
1.486799,-1.214211,1.599779,0.006837,0.660055,0
-1.270068,-0.479084,0.390322,-0.178587,2.391619,1
2.142722,-0.264016,-0.387937,0.011741,-0.524865,0
-0.420707,0.043763,-0.480479,-1.20869,1.548585,1
-1.254481,0.665863,0.498294,-1.023946,0.786433,1
0.410136,-0.258843,-0.161012,-1.96791,0.834117,0
0.520749,-0.129109,1.424276,0.462371,-1.079387,0
2.487772,-0.352091,0.356991,0.976897,-0.913983,0
1.559912,0.081302,-0.25092,-1.165827,-1.219665,0
-0.341388,1.073961,0.997198,-0.568671,0.240215,1
-0.610649,1.637513,0.722434,0.42733,0.389992,1
0.274995,0.074703,1.912568,-1.763638,-0.622626,0
1.30986,1.438398,0.767066,0.332281,-0.269148,0
-1.487634,-0.190054,-0.089584,-0.206088,-0.287601,1
1.647549,-1.497332,0.346399,-1.239525,-0.089604,0
0.929392,0.13894,0.203728,0.811852,-1.353494,0
1.647254,1.037411,-0.738636,0.056723,-0.567428,0
1.922744,1.308271,1.440038,1.15045,-0.798944,0
-1.496231,1.605734,-0.049712,0.719486,1.04046,1
2.427565,-0.714247,-1.045713,0.54584,-0.097661,0
-1.727966,-1.477924,0.938227,1.897831,1.74986,1
1.492578,0.536792,-0.105586,-0.418703,0.182696,0
1.615207,-1.364322,1.114866,-0.90987,-1.186126,0
1.897354,0.132387,0.189555,-1.022802,0.463875,0
4.854126,0.355309,-0.557866,0.192508,-0.129461,0
-2.431796,-1.326727,2.392962,1.857917,0.510696,1
0.306021,-0.545855,-1.817098,-0.546392,-0.482502,1
-1.911463,-0.348124,0.395115,0.675701,1.571718,1
-1.346299,-0.311675,-0.522129,1.240002,-0.361735,1
1.184467,0.711764,-1.556947,-1.277606,1.013135,0
1.861925,-0.81355,1.488673,0.598039,-0.876169,0
-1.250018,-0.546181,-0.412425,-0.685701,0.03781,1
0.726922,-0.70653,1.565363,1.65058,-0.385199,0
-1.453811,-0.283688,-0.507789,0.371531,0.106756,1
1.881348,-0.607506,0.125073,-1.464301,0.256537,0
-1.185743,-0.363815,0.996543,0.736562,0.513172,1
-0.551796,-0.667119,1.06488,-0.345667,0.289493,1
3.083819,0.329292,0.117802,-0.76501,1.903079,0
-1.340891,0.020275,0.276151,-0.043862,-0.391989,1
2.169773,0.140765,0.9752,1.182871,1.609902,0
-1.256439,-0.036721,0.553844,-1.560726,0.560867,1
1.255455,-0.92652,0.138433,-0.339857,-0.025854,0
1.256365,0.301153,-0.879643,-0.653131,-0.343343,0
-2.687705,-0.442875,-0.24974,0.396314,0.383733,1
-1.515673,0.124966,0.11547,-1.770394,-0.575294,1
2.356583,0.151235,-0.426168,-0.219552,-0.909076,0
-2.511038,-2.742865,0.398072,-0.483921,0.402993,1
-0.950307,-0.890771,-0.862682,0.168933,-0.804106,1
-2.029403,0.284788,1.119488,-0.870498,-0.249221,1
3.248787,0.682382,0.27491,1.630396,-1.467849,0
0.368201,-0.737438,0.171112,0.768002,0.278713,0
2.617525,0.146279,-0.459403,0.728004,-1.225342,0
-1.115194,-0.222956,0.26367,1.054201,0.831859,1
1.529554,0.927086,1.479456,1.569559,-1.853604,0
-0.405047,0.867461,0.01322,-0.16625,-1.231769,1
1.69826,-0.042781,0.047076,0.037072,0.641497,0
3.774207,0.256144,0.579898,1.479564,-0.643006,0
-0.008683,0.457772,-0.766552,-0.379182,-2.045605,1
-1.054146,0.325635,-0.6445,0.366787,-0.332124,1
-1.270531,0.561752,1.207408,-0.118826,1.281515,1
-0.379346,0.736753,-0.664054,-0.131273,-0.118528,0
1.336462,-0.245972,0.199836,0.182486,-0.921029,0
-1.246447,-0.559434,0.238262,-0.882111,0.15769,1
2.867973,1.013889,0.445689,1.08878,-0.205989,0
-0.740542,-0.183668,-0.452106,-0.702366,-2.059536,1
0.868193,0.55066,-0.712722,-0.34024,-1.12596,0
2.629091,-1.801297,0.124133,-0.836556,-1.340221,0
-1.813667,1.353368,0.496688,1.030853,2.168849,1
-0.377162,-0.248235,0.171889,0.270337,0.796978,1
1.575059,0.120777,0.476254,-0.305288,-0.183742,0
1.749015,0.230339,0.458794,-1.166098,-0.280821,0
-2.041266,1.563215,-0.108369,1.752405,0.343468,1
2.348127,0.126236,0.71315,-1.068131,0.176521,0
-1.846523,-0.217473,0.060457,-0.881557,0.647423,1
-1.332877,0.951967,-0.843746,0.527805,-0.268896,1
3.45455,1.82189,0.059289,-1.232401,0.021529,0
2.271033,0.007736,-0.412548,0.389269,0.381956,0
-2.30953,0.555517,-0.144964,-0.799869,-0.870358,1
2.076112,0.278101,0.256782,1.27319,0.458341,0
0.791811,-0.684991,0.506459,-1.127145,-0.134627,0
-1.897529,0.245098,-1.121631,1.813791,-1.211664,1
2.447981,0.570096,2.691569,0.446094,-1.131022,0
2.401249,0.07659,1.044671,2.141172,-0.418681,0
1.427078,-0.554743,-0.482274,0.105608,0.745357,0
-1.325012,1.220295,0.687338,0.428085,0.457,1
3.59279,0.098636,-1.520743,1.028726,1.27008,0
2.404513,1.602737,0.740205,-0.423373,-0.646916,0
-0.9571,-0.560954,1.270688,-0.4942,-0.590476,1
-2.214259,-1.259548,-0.466367,0.144773,1.245191,1
-0.973067,-0.56005,-0.726402,-0.149093,0.259733,1
-2.046456,-0.421712,-0.256371,0.726532,-0.801929,1
-1.282468,-0.737119,-0.779073,0.073714,0.147212,1
2.12128,1.185365,-0.64813,-1.188726,0.131121,0
-1.237648,-0.28637,-0.531051,0.284678,-0.467982,1
1.322536,-0.638354,-1.110829,0.560249,1.09018,0
-0.734627,-0.798982,-0.450263,0.645118,1.156311,1
-2.788404,-1.569524,-1.292753,-1.156569,-0.323501,1
-2.011992,-0.882227,-0.706418,0.228468,-0.246468,1
2.475557,-0.721569,-0.282293,-0.428229,0.393522,0
-1.988332,0.234334,-0.613834,0.568812,0.104067,1
3.682583,-0.40355,0.963763,0.405831,1.221745,0
0.150177,-0.017943,-0.372832,-0.45601,-0.32779,0
1.049601,-0.018059,-0.199731,-1.115359,0.404956,0
1.395429,-1.674903,1.947086,-0.003615,-0.309383,0
4.123101,0.094902,-0.345491,-0.95626,1.255719,0
0.862781,0.703989,-0.386985,-0.28779,0.707572,0
-1.613925,-0.574843,-0.138025,0.381196,-0.88232,1
2.817873,0.53544,-0.42706,1.259389,-0.838102,0
-0.867594,-2.043332,0.050033,1.709388,0.593144,1
-0.610496,0.372303,0.376271,-0.230115,0.072173,1
0.574777,-0.476358,0.718773,-0.000148,0.246051,0
-2.893451,0.554178,-1.164295,-0.442259,1.255583,1
-1.954302,0.152025,1.888569,-0.440507,0.468731,1
-0.782957,1.795705,1.747669,1.105611,-0.133356,1
-1.260554,0.107493,1.498126,-1.230825,0.164851,1
-1.334073,-0.88014,1.137574,-0.205093,-0.975989,1
-1.555445,-0.67888,-3.113846,-0.082323,-0.198077,1
-0.729639,-0.165077,0.868733,-0.341044,0.512069,1
-2.116685,0.260528,-1.022256,-2.03113,-1.231766,1
1.555496,-1.976218,0.132658,-1.171804,0.151394,0
-1.945231,-2.277699,1.82474,-1.235894,-0.112204,1
-2.082561,1.692359,-0.954551,-0.364953,2.550426,1
2.419958,-1.092822,1.791012,0.226956,0.584669,0
1.089243,-0.55926,-0.061058,-0.137641,-0.135518,0
-2.103665,0.404062,-1.033729,-0.187908,-0.877753,1
-2.647035,-0.987589,-0.39245,0.161362,-1.26918,1
-2.677469,-0.551142,1.89276,-0.076989,0.372253,1
-1.196137,-0.179184,0.368346,0.234765,0.326212,1
1.077579,1.62825,1.001379,1.734344,1.111275,0
2.399182,0.536938,-0.238212,2.044547,1.772083,0
2.338793,0.062278,0.912761,-0.528186,0.435469,0
-1.789234,0.374977,-1.132994,1.789855,0.041101,1
-2.237455,-0.278781,0.407948,0.700216,0.676742,1
-1.390324,0.81078,0.216548,1.28717,0.851756,1
-0.253595,0.59632,0.320547,-0.271752,-0.374477,1
-2.678169,0.089383,-0.37145,0.891695,-0.359881,1
-1.696857,0.607565,-1.543887,-0.648269,1.062929,1
-0.302561,-0.611166,-0.0193,1.646915,-0.149965,1
1.490345,0.052379,-0.255858,0.295635,0.451739,0
-0.77988,0.329563,-0.245263,-1.284233,-0.198245,1
-1.143107,-0.596668,-0.068755,0.282078,-1.292001,1
1.633392,-1.126638,0.609561,-0.354204,0.820135,0
-1.013863,-0.301303,0.968102,0.673538,-0.184008,1
1.995119,-0.317542,0.948121,0.061241,0.885351,0
0.05584,-0.383339,-0.0208,-0.822739,0.589103,0
-3.059479,0.262367,-0.661698,-0.20364,0.101547,1
1.851823,0.739793,0.616077,0.800051,-1.184456,0
2.934145,-0.463972,-1.381511,-0.255375,-0.874732,0
-1.559638,-1.679408,-0.445465,0.258631,-0.666157,1
-2.476163,0.428864,0.785834,-0.336009,-1.026414,1
-2.42317,1.027842,0.602537,0.110629,1.111776,1
1.559623,-0.841329,-1.33522,-1.584885,-0.554914,0
-0.994198,-0.796414,-0.25347,-0.010775,0.542617,1
-2.986067,-1.474982,0.707453,-0.101828,-1.577069,1
-2.290935,1.570354,-1.107593,0.377524,1.460054,1
-1.462431,-1.18748,-0.968011,-0.063683,0.122377,1
-1.951797,1.372977,1.171639,-0.010313,1.706483,1
1.917325,1.071874,0.114761,-0.833825,0.168102,0
1.936703,1.146968,0.984879,2.87001,-1.511025,0
-1.581877,0.611721,-1.011793,1.003147,-0.935995,1
2.90578,0.288145,0.793942,-0.247072,-0.022611,0
-3.701041,-0.610442,0.27881,0.842712,-0.5489,1
1.433478,0.765986,-1.287307,-0.630062,-0.545903,0
-1.524862,0.124503,0.633455,-0.371427,1.322412,1
1.370699,-0.275406,1.615622,0.051833,-0.595064,0
2.471312,0.693399,0.658146,0.459898,-1.71608,0
-2.370697,-0.022875,0.00112,-0.059054,1.511763,1
-2.822829,0.773202,-0.204588,1.187893,0.610979,1
-2.795721,1.75976,-0.370697,-0.142003,1.318342,1
1.237924,-0.992295,0.780298,0.403009,-0.424362,0
-3.352808,0.563077,0.091145,0.117989,-0.473291,1
0.871475,0.647395,0.757828,-0.900871,-0.499629,0
2.167539,0.356964,-0.264011,1.06687,-0.273004,0
0.64297,-0.821166,0.197388,2.044585,-1.321529,0
-2.583356,-1.609659,-0.951847,-0.458317,-0.628992,1
0.63907,0.617617,0.616443,-2.067289,0.040887,0
3.48608,-1.002964,-0.019706,-0.562767,0.013783,0
-0.384686,-0.062666,-0.388949,-0.22199,-0.369371,0
2.168881,0.8685,-0.367547,-1.077764,-1.094805,0
-1.28923,1.136618,-1.466759,1.196441,-0.675864,1
2.244314,0.48102,0.570565,-0.814258,-1.773168,0
1.231183,-0.16148,-1.424356,-0.071313,0.362684,0
-1.579712,1.15908,0.597521,-3.008459,0.28111,1
-2.493365,-0.188522,-0.335335,-0.027199,-0.159471,1
1.748976,-0.502998,-0.392124,1.392365,-0.471798,0
-0.182674,0.264309,0.353434,0.78565,-0.942532,1
2.432926,-0.029553,0.085034,-0.333361,-0.947073,0
3.440499,-0.008767,0.979649,-0.368868,-1.796084,0
-2.990628,-0.732635,-0.890841,0.220904,-0.699261,1
-2.323612,0.09022,0.367972,1.598158,-1.568153,1
2.591707,-1.06397,0.064139,0.634901,0.998103,0
2.268149,0.404576,0.841413,0.175887,0.084967,0
-2.664035,0.726289,-0.773867,-0.532941,-1.225866,1
-1.845299,-1.625084,-0.366572,0.128388,-0.386083,1
1.846709,-0.742241,0.823653,-0.384942,3.331919,0
-1.472096,0.350258,0.711876,0.620231,-1.207723,1
1.350229,-0.251438,-1.191439,-1.366667,0.895377,0
2.33475,-1.247859,-0.996685,-0.210379,-1.244163,0
2.132844,-1.919588,0.58168,0.169619,-0.357932,0
-1.696589,2.459273,-1.353502,0.766912,-0.462004,1
-1.257183,-0.335074,0.98354,-0.63438,-0.724971,1
0.587626,0.325322,-0.272911,1.166517,-2.544553,0
-3.078982,3.538767,-0.757933,1.822022,1.41125,1
1.934531,0.328223,0.667524,-1.068628,0.194005,0
-2.284139,0.362429,0.184719,1.002925,0.495702,1
2.990505,-1.137548,0.942477,-0.595758,1.795318,0
-0.016197,0.573334,0.082821,0.346853,-0.287756,1
-3.192591,-1.05606,-0.441621,-0.194728,1.83262,1
-1.085162,0.000816,0.489905,1.778902,0.408849,1
0.596826,0.517109,1.326392,1.263559,-0.810076,0
2.865375,-0.57475,0.14599,-1.506823,-0.02155,0
-1.162871,-1.128129,0.074068,-0.903981,-1.02833,1
-2.261162,0.733261,-0.096172,0.619397,0.367059,1
2.136035,1.61069,-0.403593,-0.172746,0.72497,0
-0.348081,1.486949,1.653309,-1.275674,-0.758093,1
-2.166832,1.100749,0.265235,0.137815,0.220222,1
-1.360989,0.250495,-0.904909,0.366311,0.098654,1
1.959238,0.911363,-0.566434,-0.064042,-0.376501,0
0.41274,-0.61281,-0.071389,-1.263631,0.845859,0
0.579488,1.776194,0.518484,0.641956,-0.342128,0
-0.49795,-1.713242,1.629626,-0.092649,-0.163016,1
-2.565797,-0.991965,0.715241,-1.033404,-0.968525,1
1.815793,-0.314816,0.123299,0.18056,-0.151051,0
1.461138,0.819559,0.458414,-1.13612,1.928579,0
-0.120299,-0.936999,-0.358734,2.813618,0.03943,0
1.803947,1.591722,-1.256368,-0.164701,0.304092,0
-0.887836,-1.085682,0.493717,0.262178,0.925052,1
-1.07323,-1.034203,0.805887,1.291919,0.549178,1
-3.096673,1.166486,0.343663,0.2052,0.900584,1
-1.144495,-0.62039,0.761121,-1.273482,-0.957293,1
0.212293,-2.457889,-0.327197,-1.143699,-0.358275,0
0.85628,0.198107,0.743137,0.924301,1.35212,0
0.299825,1.718763,-1.37753,-2.290924,-0.401966,0
-0.281619,1.093783,-0.676694,0.411916,0.770773,1
2.112579,0.629588,-1.04931,0.524733,-0.015612,0
0.222883,-0.079533,0.635613,0.021648,0.79595,1
-2.785185,-0.114789,0.212713,1.310616,-0.021933,1
-1.704152,-1.083094,-0.568664,-0.776498,0.783582,1
1.92797,0.342024,-1.157129,2.068079,0.66376,0
0.417881,0.046121,-1.878644,-0.496334,0.185896,0
-1.056028,1.0096,0.497879,-0.352135,-0.112997,1
2.508259,-1.246293,-0.039395,-0.112576,1.028482,0
-3.44582,-1.136136,-0.470667,0.259519,0.072043,1
0.071267,1.199433,0.416455,0.976322,-1.040119,0
-1.646976,1.214629,1.624483,-0.565675,-0.055989,1
-1.857771,-0.73212,1.254801,-0.36495,0.307861,1
2.648867,0.032157,-2.221426,1.180719,-1.057008,0
-3.219704,2.690628,1.131979,-1.877494,0.522754,1
-0.31332,-0.244791,0.266207,-0.826663,-0.43475,1
2.638462,-0.484448,0.209358,-1.144759,0.09614,0
-1.995402,0.456647,0.816235,0.528054,1.177891,1
-0.274939,0.293628,1.564067,-1.670215,0.557902,1
1.178319,1.242697,0.305042,0.113266,0.402112,0
-1.083878,-1.652502,0.054149,-0.834895,-0.84492,1
2.146748,0.595344,-1.612248,-0.143507,0.228757,0
-2.009626,-2.023318,0.977178,0.034356,1.007505,1
-1.286535,-1.041208,1.056651,-0.127939,-0.541388,1
-1.719951,1.236634,0.32867,0.735026,-0.14728,1
-1.518631,-0.19193,-0.389826,0.017636,-1.462823,1
-3.655373,-0.165777,-1.251121,0.95957,0.983622,1
-1.847762,0.077848,-0.828712,0.474337,-0.539553,1
1.658466,-1.424722,0.094981,0.890181,0.180411,0
-1.746347,0.888787,-0.96155,-0.587876,-0.207263,1
2.831635,0.431819,0.639634,-0.215392,1.447956,0
-1.671043,1.72134,0.542528,-1.118855,0.221446,1
2.143609,0.77406,-0.226341,0.265671,0.003261,0
-2.399221,0.89687,-1.906167,0.373843,-1.120889,1
1.452171,-1.640503,-0.238602,-2.865525,0.804907,0
1.300222,-0.137717,-1.639788,1.12648,-1.500564,0
1.182597,0.669718,0.396579,0.102701,-1.108368,0
-1.886029,-1.321343,2.407548,0.981765,1.492064,1
1.457236,1.279388,-1.81687,1.138246,-0.562806,0
-2.031967,0.131697,-1.246192,0.715757,-1.269823,1
-3.566168,0.66151,-0.646343,-0.669228,-0.2338,1
-2.302698,-1.509753,0.453967,1.443663,0.966474,1
-1.44617,1.08865,-1.132969,-1.161812,2.195704,1
-2.566368,-1.008683,-0.08827,0.959511,0.004088,1
-1.409119,-0.949672,0.195285,-0.33442,-0.019414,1
-1.967509,1.076518,0.471773,0.930507,1.616966,1
1.880474,0.812092,0.529204,-0.489957,-0.97243,0
-1.460802,0.014824,-0.547025,1.220046,1.056012,1
2.68872,0.391099,0.322831,-0.327718,-0.1217,0
-0.523045,-0.286245,0.312937,-0.374573,-0.885305,1
-1.399967,1.207154,-1.012837,-0.443854,1.099721,1
0.706901,-0.364821,-1.336489,1.388813,1.652173,0
2.01184,0.17605,-1.087846,-0.413729,0.192487,0
-3.276683,0.923046,0.048224,0.552262,-1.422615,1
2.418809,0.061255,0.605612,0.804493,0.60021,0
-2.538067,1.260615,0.353833,-0.629386,-1.678348,1
-1.388893,-0.061155,-0.866231,1.450545,-1.192272,1
-2.115492,-0.588248,-0.449534,0.150111,-0.927509,1
2.574626,-0.671301,0.93908,-0.039053,-0.887504,0
3.331184,-0.916923,0.492907,0.637185,-0.541145,0
-0.100334,-0.630729,-0.000019,-0.759771,-1.044308,1
