-0.348f32-0.348f34-0.32f40-0.317f36-0.312f31...,0.273f21+0.252f56+0.248f23+0.236f53+0.235f09...,-0.445f56-0.372f57-0.292f50-0.285f55+0.248f19...,0.403f43+0.395f37+0.304f39-0.295f22+0.245f41...,'0.535f42+0.332f12+0.31 f29+0.27 f05-0.256f22...',class
0.687266,-0.686208,0.969574,-0.420118,0.480914,0
0.114348,-0.593868,-1.886913,0.210699,0.345148,0
1.253773,2.914801,-0.683969,0.712494,-0.034694,1
0.435284,-0.416083,0.158201,-0.610876,0.030595,1
0.703312,-0.101346,0.508215,-0.3168,0.209409,1
-0.535153,-1.352547,-0.27115,-0.182207,-0.157849,1
-0.814764,-1.103783,0.472123,-0.581254,0.056115,0
0.177372,-0.561725,-1.515373,-0.511711,0.01865,0
-0.363002,-1.067005,-0.350101,-0.26074,-0.313412,0
0.893393,0.085025,1.508991,0.054241,0.679556,0
0.602044,-0.660719,0.76755,-0.342686,-0.742325,0
0.28104,-1.200896,-0.314573,-0.478664,-0.617042,0
0.497076,0.431757,-0.160025,0.635616,0.044536,1
1.037691,1.113833,1.888915,0.091461,0.091634,1
-0.940349,-0.917816,-0.448521,0.586351,-0.102856,0
1.070325,1.094789,2.312518,0.23705,1.027713,0
0.875262,0.824862,0.151677,0.909518,0.261307,0
1.506955,2.636588,2.459566,0.442664,0.268289,1
0.86766,0.605305,0.362936,-0.101612,0.047536,1
1.570593,4.761851,-1.74444,0.630398,0.375752,1
1.000994,1.668095,0.906532,0.029919,0.406817,1
1.29776,2.222955,0.705277,-0.056091,-0.350189,1
-1.901889,-0.515737,-0.816774,-0.964424,0.229227,0
0.526856,-1.065799,0.262186,0.276077,-0.548276,0
0.640409,-0.016522,0.841573,-0.104984,-0.329336,0
0.263527,-3.78139,-3.100457,5.074912,-4.277663,0
0.508585,-0.697256,-0.090267,1.177655,2.411016,0
0.273545,-0.538451,-1.24872,0.752176,-0.381183,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
1.867261,5.729116,-10.406526,-5.562107,-2.606699,1
0.942716,1.304826,-0.966726,-0.47809,0.284407,1
-0.731998,-1.622492,-1.71906,-1.260987,-0.419447,0
1.065148,1.052228,1.401704,0.164048,0.116244,1
0.751628,-0.208684,0.98881,-0.104588,-0.755069,0
-2.771614,-1.236852,-1.278111,0.561876,0.891953,0
0.006029,-0.756025,-1.698456,0.018922,0.170237,0
-1.348694,-1.191693,-0.034047,-0.516403,-0.628002,0
1.063066,0.536845,1.303946,0.735475,-0.869922,0
-0.828177,-1.803082,-0.371891,-0.368953,-0.039951,0
1.376932,3.20005,-1.172066,-0.88238,0.591345,1
0.582707,-0.622242,-0.040246,0.263788,0.438364,0
0.873259,3.103739,0.257599,1.288527,-0.71521,1
0.855215,0.686431,1.482163,0.052399,-0.130446,1
0.423494,-0.826604,0.21346,0.614872,1.416966,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
1.249183,1.95763,1.205165,0.073263,0.63111,1
0.34443,-1.531206,0.102034,-0.647249,-0.359707,0
1.057041,1.370761,1.37321,0.074266,-0.205844,1
-0.059337,0.421945,0.941802,-0.431181,0.369546,1
0.893593,0.596796,0.398482,-0.118946,0.017091,1
0.895779,0.127056,1.260592,0.078464,-0.751167,1
1.328305,2.46564,0.048656,0.65427,-0.403528,1
0.758533,0.242407,0.724757,-0.317198,-0.08396,1
-0.012894,-1.365434,-0.656494,-0.681611,-0.213706,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.345207,-1.525371,0.091144,-0.651705,-0.356443,0
1.115373,1.139786,-3.126765,-4.431537,-4.079867,1
0.486163,2.122296,-4.616904,-1.425621,-0.042532,1
-0.19404,-3.243292,-2.242878,5.40805,0.469167,0
0.407527,-0.641787,-0.104317,0.721518,-0.75346,0
0.633297,0.349793,-1.308208,-0.735953,0.01278,0
-1.184492,-0.5916,0.057025,0.315715,0.052088,0
-1.583382,-1.887158,-0.859998,-0.263245,0.228358,0
-2.034453,-0.446994,-0.084464,-0.283571,-0.796652,0
0.752493,0.100011,0.052738,0.220136,-0.775068,0
0.349893,-1.492116,0.031468,-0.673192,-0.341625,1
-0.413625,-1.42032,-1.19006,2.031772,-0.13495,0
0.182621,-0.040959,0.49134,0.023233,0.127175,0
0.505151,-0.626347,0.019481,-0.37167,-0.490457,0
0.708284,0.125676,-0.150197,-0.296663,-0.274955,1
-3.050237,0.729834,0.918503,-0.973964,-0.422144,0
0.562074,-0.38133,-0.017694,0.083833,-0.437633,1
0.56814,-1.041954,0.767418,-0.293896,-0.651936,1
1.55769,4.96644,-2.982888,1.179439,0.53877,1
0.382608,-0.614417,0.689076,-0.581242,0.4951,0
0.687005,0.339157,0.82484,0.171585,-0.686757,1
0.958865,1.416845,0.365865,-0.200017,0.001032,1
1.065498,1.725305,0.865574,0.363178,0.413378,0
1.634684,3.002471,1.89928,0.313957,-0.455988,1
1.623705,3.502167,2.36519,0.949831,0.106955,1
-5.914619,0.162299,-0.356171,2.480213,0.094849,0
-0.533232,-2.081932,-1.329148,1.879315,0.912855,0
0.906008,0.437102,0.910652,0.125807,-0.244448,1
0.981831,2.180777,0.803784,-0.368048,0.808586,1
-8.336777,-0.52655,-1.210384,2.997195,0.227062,0
-0.261762,-1.256284,0.222088,-0.517217,0.600405,0
0.813311,0.381422,0.924621,0.345904,0.687183,1
-0.179787,-0.330595,0.933454,-0.307178,1.335786,0
0.553351,-0.720874,0.34599,0.093431,-0.481365,0
0.376324,-1.116106,0.392687,-0.462,0.008766,0
0.79437,0.11773,1.006934,0.122599,-0.45244,1
0.475752,-0.760919,0.433708,-0.314577,-0.111323,0
0.647273,-0.602803,0.49368,0.000706,-0.046323,0
1.216047,1.280531,1.868832,0.75601,0.092066,1
0.227419,-0.542406,-1.599164,-0.408425,0.101797,0
0.349737,-0.741593,-0.140096,-0.232783,-0.367308,0
1.142715,1.812231,0.669542,0.383157,-0.2504,1
0.845916,0.545087,0.182234,-0.249863,-0.553334,1
0.978978,0.910395,1.168072,0.596864,1.010631,0
1.121784,2.833219,-0.284388,1.242501,0.411362,1
1.751353,4.444338,-1.966987,-0.086965,-0.217598,1
0.486919,-1.051761,0.300679,-0.050662,-0.619853,0
1.012233,0.804502,1.430757,0.029244,0.157536,1
0.330644,-0.7125,-0.354304,-1.074813,1.41722,0
0.153149,-2.106819,0.187221,-1.278686,-0.850868,0
1.224726,1.927967,0.416151,0.562681,-0.67426,1
-0.204388,-1.650415,-0.559394,0.113973,1.793692,0
-13.089598,1.984915,1.102564,-0.96812,-1.050896,0
1.008307,0.946438,1.197351,0.138636,-0.346491,1
-3.60647,-0.767999,-0.118736,-0.27384,-0.490592,0
1.152589,2.123343,-0.466487,0.146468,-0.2662,1
1.55419,3.846715,-1.948827,-0.033919,0.070231,1
0.159315,-1.30877,0.070499,-0.305993,0.002265,0
-0.783836,-1.14122,-0.010319,-0.760153,-0.008187,0
1.003877,-0.081643,2.039889,0.384918,-1.214237,0
0.739465,0.014199,0.062922,-0.281814,-0.946264,1
0.574065,-0.999859,0.679931,-0.356596,-0.679407,0
0.720836,0.101391,-2.037584,-2.978549,-2.707743,1
0.206626,-1.67967,-0.050833,-0.40232,0.675976,0
1.21335,1.693513,1.584493,0.308561,-0.68783,1
-2.23752,-0.611675,-0.769632,1.120988,0.409397,0
-15.889619,2.456206,0.989044,-1.19299,-1.052823,0
0.428945,-0.351938,-0.566884,-0.221829,0.017452,0
0.391195,-0.193133,-1.753076,-0.942232,-0.07924,0
-0.535592,-1.147781,-1.357035,-0.346545,-0.643297,1
0.321914,-2.335799,-0.806387,-0.430382,1.217402,0
-1.444686,-0.500541,-0.926872,-0.673569,0.454041,0
0.176949,-0.380081,-0.41537,-0.169872,0.347855,0
0.930249,0.552089,0.508661,-0.256919,-0.354888,1
0.810767,-0.463108,0.726521,0.054685,-0.659211,0
-1.956665,0.838972,0.101631,-0.626711,-0.005315,0
-2.081702,-1.263345,-1.527791,0.125302,0.24771,0
0.703272,2.151552,1.529732,0.584726,-0.213544,1
-0.264504,-0.867208,-1.112186,0.270504,-0.04865,0
-1.009066,-1.83974,-0.388374,-0.105869,0.285154,0
0.522408,-1.142398,0.633052,-0.365558,-0.592492,0
0.344646,-1.530091,0.100194,-0.647766,-0.359546,0
1.330802,3.25559,-1.073802,-0.447009,1.292076,1
-0.771449,-1.02546,-0.153512,-0.470356,-0.597985,1
1.629484,3.72329,1.521281,1.459672,-0.249748,1
0.525118,-1.1354,0.636974,-0.362708,-0.595294,0
0.208197,-1.301748,-0.311681,-0.928632,2.239628,0
0.34443,-1.531206,0.102034,-0.647249,-0.359707,0
-5.001557,-0.363605,-2.173215,-0.603044,-0.404108,1
-0.151613,-1.195355,-0.755422,0.622616,-0.240967,0
0.37552,-0.928475,-0.142571,-0.452018,-0.452725,0
1.746022,4.256206,-1.367919,0.003092,0.194955,1
0.500348,-0.606213,-0.344978,-1.143977,1.402376,0
0.819859,0.895813,-0.294597,-0.150983,0.303887,1
-0.374231,-0.044887,1.6804,-1.668289,3.98083,0
0.736317,-0.367123,1.15501,-0.962033,0.96406,1
0.759092,0.435332,-0.500229,-0.41252,-0.081647,1
0.54026,-0.097265,0.225442,-0.360935,0.350542,0
1.718141,4.148652,0.73309,0.977728,-0.671071,1
0.340684,-0.856173,-0.067998,-0.37279,-0.066908,0
1.083185,1.399753,0.906844,-0.346631,-0.037755,1
1.680495,4.637033,-2.720174,-0.347185,0.263399,1
0.28389,-0.979424,0.12585,-0.55044,0.800885,0
0.096851,-0.960709,-0.069896,1.42197,0.203381,0
-0.428834,0.111173,0.705846,-0.307326,0.153375,0
-1.209911,-1.241257,-0.344708,0.279328,1.542904,0
0.258922,-1.310742,-0.561042,-0.803716,-0.564069,0
0.998539,1.30476,0.644698,0.026168,0.086265,1
0.733007,0.471787,-0.668774,-0.586048,0.272635,1
-4.586698,-0.29999,-0.59185,0.260508,-0.519158,0
0.626424,0.542811,0.120172,0.289138,0.060103,0
-0.694486,-1.660056,-0.150372,-0.179638,0.649603,0
0.451769,-1.223927,0.443852,-0.761848,-0.045482,0
1.118322,1.371067,0.892496,0.044832,0.048451,1
1.278944,3.264273,1.32656,0.505456,0.563034,1
0.165001,-1.502664,-0.58382,-0.940072,-0.583217,0
0.64243,-0.312322,0.039827,0.996576,-0.982797,0
1.194489,1.602065,1.306733,-0.072207,0.291688,1
1.168867,1.477903,1.232586,-0.164362,0.219778,1
1.206869,2.188933,1.351739,0.461517,0.243127,1
1.156118,1.917575,-1.081791,-0.570057,0.557133,1
0.500603,-0.45084,0.346755,-1.556972,0.264208,1
1.343168,3.365316,-1.339111,-0.571824,1.341691,1
1.033244,0.775741,-1.424839,-3.122667,-2.272575,1
0.053102,-1.730165,-0.353442,-0.322678,-0.467891,0
-0.311651,1.306092,-1.157623,1.173151,-0.510726,1
0.409313,-1.060863,0.256516,-0.580681,0.264834,0
0.313138,-1.425245,0.039096,-0.571652,0.337805,0
0.665862,-0.873332,0.604913,-0.127565,-0.195587,1
0.469604,-1.203288,0.475049,-1.049825,1.420187,0
0.143612,-1.006313,-0.130866,0.165999,0.327176,0
0.94354,0.612203,1.056186,1.122096,-0.154366,0
-0.335337,-0.358484,0.794947,-0.334276,1.624176,0
0.057493,-2.393541,0.226876,-1.596322,-1.095325,0
0.668863,-0.45608,0.720792,-0.158941,-0.448006,0
-1.024304,-0.904891,-0.81541,-0.227977,0.121231,0
0.565074,-0.590667,-1.540158,-2.614343,-1.841222,1
-0.009062,-0.550305,-1.215334,-0.043927,0.146547,0
0.000061,-2.446765,-1.520869,1.466413,-1.870794,0
0.995935,0.132443,1.005267,-0.301139,-1.609903,0
-5.77259,-0.268642,-0.446815,1.639484,-0.295898,0
0.058651,-2.384295,0.209085,-1.604243,-1.089269,0
0.456117,0.169902,0.726737,-0.308473,-0.402138,0
1.60736,2.734541,2.067901,-1.047686,-1.082245,1
0.239591,-0.563607,0.241931,0.545981,0.007805,0
0.472397,-1.353659,0.723601,-0.079898,0.223676,0
0.147415,-0.462763,-0.284627,-0.394503,0.715783,0
0.840286,0.308422,0.660194,-0.383829,-0.144479,1
-2.860966,-1.804993,-0.985251,0.230088,-0.185822,0
-1.171165,-1.73491,-0.462007,-0.263661,-0.056595,0
1.59039,4.826278,-1.725309,0.615829,0.389406,1
0.889774,1.156993,0.365328,-0.269135,-0.257453,1
0.235195,-0.787635,-0.488904,-0.582445,-0.53376,1
0.124861,-2.002917,0.193622,-0.191098,4.567489,0
0.201745,-4.052068,-2.76242,5.856282,-4.01478,0
1.054775,1.0154,1.382093,0.151789,0.109729,1
0.1254,0.261289,0.087107,-0.25957,1.238965,0
0.459597,-0.575731,0.098839,0.034701,-0.168008,0
0.395252,-0.659168,-0.093152,0.771474,-0.128406,0
0.652921,0.685484,-0.436413,-0.403729,-0.178411,1
1.40807,1.375054,2.033695,-0.588413,-1.570065,1
0.571813,0.433103,0.590095,-0.154518,-0.327485,1
0.644707,0.010786,-0.696511,-0.519443,0.289779,1
1.527176,4.30395,-2.034873,0.022008,1.769282,1
0.444119,-0.811949,0.305471,-0.47935,0.668965,0
0.50035,-0.449333,-0.068726,0.162711,-0.705889,0
0.885107,0.846866,1.159021,-0.343086,0.451284,1
0.414173,-1.411426,0.122666,-0.55414,-0.7141,0
1.74914,4.256053,0.741443,0.997418,-0.60661,1
0.429393,-1.138789,0.215356,0.51021,2.122443,0
1.005315,0.504387,1.357182,0.148299,-0.574077,1
1.547318,3.044915,-2.412509,-3.437743,-2.572012,1
-0.039881,0.048272,0.308327,-0.007312,-0.7244,0
0.34443,-1.531206,0.102034,-0.647249,-0.359707,0
0.366368,-1.55021,1.308222,-2.405668,5.063139,0
1.161607,1.512036,0.573405,0.118281,-0.349984,1
0.656389,-0.642226,0.792927,-0.239601,-0.604157,0
1.42307,2.726017,0.111451,0.661547,-1.164187,1
0.873259,3.103739,0.257599,1.288527,-0.71521,1
1.945875,5.382205,3.251512,2.238533,0.783678,1
1.202712,1.75992,1.156734,0.436772,-0.653707,1
0.324818,-1.027138,0.566141,-0.464811,0.250249,0
0.7103,0.438416,0.702593,-0.341236,-0.211977,1
0.294505,-0.640405,-0.336244,-0.248636,0.179256,0
0.91973,0.766267,0.36312,0.077114,0.135636,1
0.29406,-0.442324,-2.713115,0.022977,0.626317,0
1.473929,2.381922,-0.455777,-0.713738,-1.262776,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
1.333335,2.14057,1.019979,0.22213,-0.235147,1
1.027871,1.023529,1.225885,0.2784,-0.372259,1
0.460189,-0.576354,0.564849,-0.069036,-0.488295,0
0.840927,0.110873,1.953649,-1.865583,3.285784,0
0.513631,-1.284401,0.204734,-0.105865,-0.796335,0
2.368116,7.162512,1.560939,0.679419,2.286147,1
-2.635165,-2.859736,-1.661969,0.021009,8.951128,0
0.623511,-1.619746,0.359957,1.073115,-1.713369,0
0.344502,-1.530835,0.101421,-0.647422,-0.359653,0
-2.097731,-0.430104,0.010784,-0.255495,-0.370289,0
0.701458,-0.944687,1.300196,0.429955,-0.999685,0
-0.475962,-1.704563,-1.187327,2.144142,0.974746,0
1.36143,2.486444,1.579124,0.094067,0.42776,1
0.345554,-1.522907,0.086739,-0.653267,-0.355367,0
0.472657,0.496969,-0.086168,-0.076474,-0.123376,0
0.150218,-2.616187,0.257045,-0.288988,-0.295477,0
1.395791,2.422785,0.636212,0.295749,-0.741194,1
-1.793724,-1.076126,-0.187753,0.042235,0.600473,0
0.703358,-0.435583,0.521736,-0.748032,-0.561738,1
0.843251,0.470498,0.910159,0.117808,-0.19793,1
0.322423,-0.936697,0.025462,-0.892071,1.318127,0
-0.049349,-0.726019,-1.770241,0.050145,0.333175,0
-0.481893,-0.895954,-0.385853,-0.752152,0.475666,1
-0.03868,-2.685009,0.276141,-1.909468,-1.342645,0
0.33129,-0.916121,0.203606,-0.456133,0.439839,0
0.854178,0.348249,0.735765,1.064661,0.255185,1
0.712287,-0.652186,0.409215,0.567025,-1.197243,0
1.107209,1.358089,1.01172,0.472782,-0.432754,1
0.006029,-0.30649,0.444718,0.578385,1.819691,0
1.227688,1.664119,1.367827,0.475399,-1.412541,1
0.576791,-1.212958,0.28144,0.864951,-1.08284,0
0.383216,-0.416134,0.045606,-0.518309,-0.062566,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.345803,-1.520182,0.080499,-0.657259,-0.35203,0
1.571371,4.959019,-2.969266,1.022227,0.513792,1
0.50305,-0.976549,0.466383,-0.325135,0.256125,0
-2.502559,0.204711,-0.193547,-0.358748,0.85981,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.565986,-0.903479,0.617941,-0.06861,-0.73567,0
0.872416,0.765677,0.701466,-0.091403,-0.158814,1
1.522767,3.61051,-1.698999,-0.079984,0.052301,1
-0.087064,0.472949,0.444803,0.175321,0.474889,0
-0.015526,-0.196459,-0.015761,-0.398166,-0.469708,1
-4.405242,-0.833974,-0.896774,1.596583,0.598839,0
-4.164104,-0.272259,-0.397741,-0.647691,0.067677,0
1.048185,1.766925,-0.311106,-0.159493,0.432986,1
0.743014,-0.633315,1.194152,-0.081723,-0.898115,0
-0.133994,-2.983843,0.885588,-3.119893,7.055787,0
-1.12295,-1.06243,-0.250492,-0.145365,0.459881,0
-0.155908,-0.971753,0.328037,-0.215775,0.142584,0
0.872346,0.604364,1.553502,0.186339,-0.545777,1
0.374046,-1.206339,0.047781,-1.301755,2.168648,0
0.699135,-0.637305,0.811135,0.235966,-0.617088,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.345414,-2.576727,-1.423876,2.9502,-1.864944,0
1.149418,1.88895,0.334809,-0.624371,0.176176,1
-0.12865,-1.323841,-0.877897,-0.684353,-0.172635,0
0.943011,0.47246,1.453964,0.054354,0.705037,1
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
1.156902,1.567115,0.922213,0.238722,0.094507,1
0.56615,0.716941,0.650426,-0.168299,0.819893,1
0.735851,-0.675386,1.267069,-0.028709,-0.871162,0
1.318196,2.874241,0.054104,0.771263,0.478517,1
-1.335544,-1.075634,0.095882,-0.218198,-0.127737,0
0.367666,-1.461587,0.103663,-0.652754,-0.398622,0
1.167273,2.852058,-0.712112,0.651061,-0.05466,1
0.486583,-0.444509,0.253444,0.261512,-0.305102,0
0.34443,-1.531206,0.102034,-0.647249,-0.359707,0
0.192656,-1.391595,-0.262846,-0.669179,-0.322192,0
-5.42012,-0.017755,0.499906,0.003122,0.149658,0
0.186155,-1.903241,-0.707126,1.591618,0.786381,0
0.166949,-0.743089,-1.923168,0.089813,0.441008,0
2.618507,8.032734,2.194066,0.773503,2.331011,1
0.310773,-1.109544,0.335848,-0.476551,0.114887,0
0.872586,0.176387,1.27285,0.291556,-0.019759,1
0.546176,-0.977656,0.667901,-1.077323,1.267942,0
0.24951,-0.903482,0.368713,-0.474981,0.241386,0
0.274285,-2.649793,-1.086071,-0.420382,0.941709,0
-1.712131,-0.466172,-0.543871,-0.331674,0.555815,0
-1.942187,0.252548,0.243415,0.489398,-0.230474,0
1.360882,1.937117,2.441807,0.916571,-0.2029,1
-4.99801,-0.573465,0.174608,0.474545,-0.924617,0
0.741939,-0.404657,0.945648,-0.41884,-0.696186,1
0.345272,-1.525992,0.092853,-0.650457,-0.357835,0
0.870065,0.410064,0.752128,1.11055,0.269611,1
-0.299654,-1.842582,-1.295698,2.591064,1.10102,0
0.430716,-1.044722,-0.085233,0.760366,0.199304,0
1.665623,4.622332,-0.949649,1.136367,0.587916,1
0.652013,-0.782729,0.099435,0.813691,-0.288889,0
0.955458,1.950182,1.288112,0.189018,-0.513799,1
0.787515,-0.18618,0.966113,0.07801,-0.352496,0
0.483419,-0.966984,0.29995,1.150726,-1.680682,0
0.569747,-1.820096,-0.024556,-0.01795,0.327074,0
-0.064843,-1.361699,-0.742285,-0.54217,0.250885,0
0.793786,0.838924,-0.899701,-0.333639,0.891375,1
0.884728,0.721736,1.112836,0.912141,1.751953,0
0.752017,0.587828,0.437104,-0.296633,-0.298156,1
0.73166,0.202925,0.033351,0.063149,-0.957447,1
-1.252496,-1.100518,0.419755,-0.811929,0.208866,0
0.342402,-1.817304,0.240212,0.088374,-0.648957,0
0.608608,-0.048234,-0.30427,-0.317935,-0.198772,1
0.97883,1.003646,-0.179568,-0.58192,0.685245,1
-2.377226,-1.127897,1.933929,-3.386376,10.31836,0
0.581035,-0.316506,0.323172,-0.431685,-0.14227,1
-31.271451,6.169272,2.167021,-1.683449,-1.776093,0
1.473065,2.378984,-0.454566,-0.713144,-1.260641,1
1.107154,1.35794,1.011664,0.472778,-0.432644,1
-0.550697,-1.117322,-0.139632,-0.478233,0.058471,0
-2.633155,-1.902088,-1.859896,3.679354,0.3771,0
0.262342,-0.814491,-0.702163,-0.439227,-0.470979,1
1.145215,1.604011,0.453369,0.027603,-0.509725,1
1.577732,4.842712,-2.677364,0.86996,-0.126119,1
0.469343,-1.613248,-0.095712,1.19292,-0.524709,0
1.531525,5.234386,-3.339368,1.456474,0.308113,1
0.813731,0.127327,0.680693,0.084134,-0.155436,1
1.123189,1.521661,0.630926,0.274717,0.046867,1
0.393311,-0.918005,0.50765,-0.025151,-0.234619,0
0.868085,0.60443,0.365364,-0.102901,0.047152,1
-3.218162,-0.465422,0.280636,-0.121825,0.824638,0
0.220822,0.298139,0.573245,0.364844,0.1537,0
0.979197,0.090747,1.125294,-0.308385,-1.48035,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.260688,-1.779202,0.318878,-1.348717,2.174709,0
-3.96205,-0.079794,-0.0411,1.684557,0.07668,0
1.746022,4.256206,-1.367919,0.003092,0.194955,1
-1.934012,-1.0689,-1.296831,0.946524,0.884617,0
1.269587,1.56832,0.404251,0.414717,-1.634431,1
0.289457,-0.864444,-0.222703,-0.520518,0.130097,0
1.433131,2.84704,1.860795,-0.23468,0.817955,1
0.582123,-0.886765,0.345991,-0.633242,-0.836279,1
0.786301,0.263569,-0.285557,0.30645,-0.017031,0
-0.056905,-1.205993,-0.780138,-0.680018,-0.276699,0
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
-1.264951,-0.843707,-0.49513,-1.226653,2.345493,0
1.130793,1.900701,1.986925,0.642828,0.630714,1
-2.17159,-1.798729,-1.890852,2.380559,0.510517,0
-0.296972,-0.824366,-0.850051,1.241171,1.00556,0
0.824237,0.004195,0.328839,0.17174,-0.922055,0
0.964944,2.225464,1.329814,0.867713,0.054199,0
1.383064,2.564811,1.57946,0.104352,0.273826,1
-1.957282,0.838624,0.101596,-0.626339,-0.005349,0
0.266191,-0.853445,-0.664229,-0.440518,-0.467723,1
-4.162373,0.384028,-0.271191,2.68405,0.730051,0
1.37569,3.190664,-1.170962,-0.883256,0.596106,1
0.585583,-0.729044,0.092481,-0.057443,-0.944989,0
0.634922,-0.078833,-0.144554,-0.268049,-0.353346,0
0.869824,1.123988,0.891833,-0.049079,-0.225054,1
0.456102,-1.247539,0.470265,-0.556631,-0.124743,0
0.274927,-1.962843,0.202451,-0.171602,-0.642831,0
0.250318,-1.548596,-0.669941,-0.121156,-0.081335,0
0.478094,-2.135249,-0.735258,1.246454,-1.780959,0
0.51848,-0.182825,0.433649,-0.619926,1.032462,1
0.996722,1.34198,-0.680871,-0.257445,0.719098,1
-2.554143,-0.904998,-0.84531,0.550427,0.469108,0
0.362562,0.14768,1.170714,0.166777,-0.427325,0
0.615261,-0.67005,0.044515,-0.626326,-0.399476,0
0.430725,-1.726077,-0.114473,-0.40015,1.896668,0
0.738886,-0.310363,1.205171,-0.149982,0.507583,0
-1.524303,-2.631204,-1.536396,0.620435,1.246701,0
1.395072,3.012231,-0.496665,0.871899,0.03392,1
-0.418998,-1.451351,-1.297943,2.213356,0.886045,0
1.527814,5.213152,-3.337189,1.44637,0.314989,1
1.01246,1.101776,0.936447,-0.173097,0.548636,1
0.275234,-0.483528,-2.468975,-0.076859,0.586967,0
0.958865,1.416845,0.365865,-0.200017,0.001032,1
-0.899286,-0.859322,-0.27134,0.070374,0.064464,0
1.085395,0.753553,1.834461,0.429847,0.272896,1
1.169188,1.718588,1.332989,-0.025497,0.33924,1
1.491501,2.473779,2.441624,1.014708,-0.515697,0
0.895779,0.127056,1.260592,0.078464,-0.751167,1
-0.411228,-0.420802,-0.425919,-0.082332,0.321139,0
0.597863,-0.592165,0.551835,-0.475645,-0.200853,1
-0.505688,-2.794744,-2.776592,4.243486,1.300777,0
0.598821,-0.929416,0.740376,-0.544055,-0.942058,0
0.334426,-0.778189,0.178976,-0.549811,0.016419,1
0.64413,-0.377981,0.315297,0.100367,-0.667068,0
0.680974,-0.495451,0.73058,-0.478243,-0.623599,1
1.230951,1.466483,2.063647,0.063666,-0.567255,1
0.628595,-0.711969,0.483123,0.05456,-0.548839,0
0.118348,-0.780898,-1.540232,-0.014885,0.215889,0
-0.763842,-1.184809,0.627872,-0.960178,0.928627,0
-0.872382,-1.183538,-2.162363,0.920611,0.535429,0
0.282674,-2.175482,0.264548,0.606678,-0.733565,0
0.544633,0.028733,0.913185,-0.085778,-0.40728,1
0.348541,-1.498683,0.038483,-0.676905,-0.33715,0
0.289788,-1.695614,0.126286,-0.827685,-0.500031,0
1.934562,4.143454,3.422386,4.234438,-0.784633,1
0.123102,-2.118669,-1.119511,-0.605194,0.598845,0
0.502138,-1.926126,-0.037447,0.956662,-1.613208,0
0.344502,-1.530835,0.101421,-0.647422,-0.359653,0
0.499001,-1.202064,0.606096,-0.450602,-0.636351,0
1.271395,2.18719,0.154815,-0.361181,-0.515127,1
-1.050983,-0.956308,0.21614,-0.510584,-0.560395,0
0.240403,-1.437795,-0.596537,1.485551,-0.672876,0
0.346284,-1.516383,0.073116,-0.660653,-0.349454,0
1.502071,4.84573,-3.02097,1.115034,0.55379,1
-1.470007,-1.360572,-3.780482,4.842838,1.659758,0
-2.040215,-1.25071,0.085466,0.453117,2.137347,0
1.118322,1.371067,0.892496,0.044832,0.048451,1
1.789964,4.023218,3.259313,1.712895,1.212518,0
0.048423,-1.362871,-0.588728,-0.697882,-0.220827,1
0.783009,-0.307076,1.299587,-0.019495,-0.655739,0
0.58346,-0.510133,-0.341522,0.72845,0.151027,1
-0.926322,-1.364674,0.060611,-0.472575,-0.240832,0
0.194149,-0.499653,0.434172,0.263416,-0.837477,0
0.344955,-1.527718,0.095809,-0.649487,-0.358267,0
0.460129,-1.56451,-0.467975,0.873711,-0.884363,0
0.550671,-0.594057,0.21529,-0.773496,-0.277799,1
0.487174,-1.065904,0.421325,-0.10259,-0.265416,0
